curve,OH_over_solar,DTG,DTM,DTG_low,DTG_high,DTM_low,DTM_high
remy_ruyer14_band,0.0055975760149511045,,,7.421926125551657e-11,9.416542650673448e-07,9.858125505403606e-07,0.012507462039771376
remy_ruyer14_band,0.005789841390942704,,,8.488401993342963e-11,1.0215353242107413e-06,1.0900263276342191e-06,0.013117903686363225
remy_ruyer14_band,0.005988710692402493,,,9.684174395550727e-11,1.1040319957809757e-06,1.2022837689010187e-06,0.013706483326908114
remy_ruyer14_band,0.006194410750767812,,,1.1062218432993873e-10,1.189666881428959e-06,1.3277611141105837e-06,0.014279174050616517
remy_ruyer14_band,0.0064071761886755375,,,1.264895780779864e-10,1.2840029135446293e-06,1.4677963146227066e-06,0.014899684014311848
remy_ruyer14_band,0.006627249687573965,,,1.4481564735523874e-10,1.3849827318762903e-06,1.6246502148289728e-06,0.015537771877355312
remy_ruyer14_band,0.006854882264526621,,,1.659298937712735e-10,1.5091113067438747e-06,1.7997092582862995e-06,0.016368127097551883
remy_ruyer14_band,0.007090333558523733,,,1.8897033626811036e-10,1.6217041193349108e-06,1.981548401323145e-06,0.017005236210872646
remy_ruyer14_band,0.007333872126627916,,,2.1617484003904527e-10,1.749332615721854e-06,2.1915406398968637e-06,0.017734411272648944
remy_ruyer14_band,0.007585775750291836,,,2.4674076790617207e-10,1.8966003167731116e-06,2.4183470629657535e-06,0.01858889329319235
remy_ruyer14_band,0.007846331752197358,,,2.831373509567226e-10,2.0485092812775787e-06,2.682923030173403e-06,0.019411048064455618
remy_ruyer14_band,0.008115837323977311,,,3.2444123149571813e-10,2.217707735816228e-06,2.9722163818212617e-06,0.020316490700324947
remy_ruyer14_band,0.008394599865193964,,,3.720007801549603e-10,2.3864487981634125e-06,3.2947431698107467e-06,0.02113634244147734
remy_ruyer14_band,0.008682937333960746,,,4.250071003090242e-10,2.5721039685514044e-06,3.6392109835434106e-06,0.02202417090529044
remy_ruyer14_band,0.00898117860960694,,,4.867922864084038e-10,2.7754474689818496e-06,4.0298424763802715e-06,0.022976157210678607
remy_ruyer14_band,0.009289663867799364,,,5.570515053922198e-10,2.989306876459515e-06,4.458338793716409e-06,0.023924794538090155
remy_ruyer14_band,0.009608744968548601,,,6.387143563933068e-10,3.2003631171514747e-06,4.9421705324533804e-06,0.02476340187505829
remy_ruyer14_band,0.00993878585754252,,,7.326755445667187e-10,3.432773957887117e-06,5.480953002127414e-06,0.025679678910577975
remy_ruyer14_band,0.010280162981264745,,,8.418379612241855e-10,3.686115428945769e-06,6.088442673984283e-06,0.02665917137567606
remy_ruyer14_band,0.010633265716371628,,,9.639802221384223e-10,3.961689677686511e-06,6.740299160417121e-06,0.02770074841277103
remy_ruyer14_band,0.01099849681381741,,,1.1079817599644367e-09,4.267195048040524e-06,7.489916796281604e-06,0.028846084852835727
remy_ruyer14_band,0.01137627285823431,,,1.2669568037813819e-09,4.592153951307422e-06,8.280175155211323e-06,0.030011945902997324
remy_ruyer14_band,0.01176702474309115,,,1.4551724765132159e-09,4.950071424499773e-06,9.194445032319167e-06,0.03127681450357864
remy_ruyer14_band,0.012171198162172941,,,1.6664197417511176e-09,5.3747968859814065e-06,1.0179554791402457e-05,0.03283268796132547
remy_ruyer14_band,0.012589254117941661,,,1.8932903206114188e-09,5.8201744741388754e-06,1.1181367718898429e-05,0.03437270569390379
remy_ruyer14_band,0.013021669447358343,,,2.167739363200691e-09,6.275957495242307e-06,1.2377077572804673e-05,0.03583364959869831
remy_ruyer14_band,0.013468937365765826,,,2.4969584063889503e-09,6.8027155045380705e-06,1.3783378756433476e-05,0.03755144824655322
remy_ruyer14_band,0.013931568029453036,,,2.8739936672057023e-09,7.3190812889357264e-06,1.533781596632192e-05,0.03906018413791155
remy_ruyer14_band,0.014410089117542072,,,3.2887294268703657e-09,7.932262529935567e-06,1.6968333577212874e-05,0.04092683196442197
remy_ruyer14_band,0.014905046433861976,,,3.756683099555291e-09,8.568627779486097e-06,1.873910925984707e-05,0.04274208068968036
remy_ruyer14_band,0.015417004529495616,,,4.306247171349455e-09,9.210611732902132e-06,2.0767138994103746e-05,0.04441873549445148
remy_ruyer14_band,0.015946547346709784,,,4.959176514947278e-09,9.9962244165244e-06,2.3121745449327095e-05,0.04660655972147477
remy_ruyer14_band,0.016494278885003145,,,5.7149219109131114e-09,1.0776784192488118e-05,2.576052340810648e-05,0.048577321927106704
remy_ruyer14_band,0.017060823890031242,,,6.543323322860685e-09,1.1705021560519487e-05,2.8515178604337514e-05,0.05100936693739793
remy_ruyer14_band,0.017646828566195018,,,7.5826866211232e-09,1.2568320753136935e-05,3.194729975994512e-05,0.05295272383551681
remy_ruyer14_band,0.018252961313705088,,,8.72854457453997e-09,1.3592071045690152e-05,3.555381566560459e-05,0.05536432613082443
remy_ruyer14_band,0.018879913490962925,,,1.0075696837206335e-08,1.4586200608179178e-05,3.96782772223271e-05,0.057440723029165655
remy_ruyer14_band,0.019528400203127887,,,1.1474693344051054e-08,1.5672719717134382e-05,4.368699139347118e-05,0.05966991455590479
remy_ruyer14_band,0.0201991611177703,,,1.314879297357551e-08,1.6892195874112564e-05,4.839831812047852e-05,0.06217710411227349
