energy[ev]	n-1     k
      1331.60  -0.00036608815   7.5132333e-05
      1331.70  -0.00036602903   7.5108574e-05
      1331.80  -0.00036598602   7.5084318e-05
      1331.90  -0.00036593800   7.5029166e-05
      1332.00  -0.00036585028   7.4973568e-05
      1332.10  -0.00036577690   7.5004335e-05
      1332.20  -0.00036579816   7.5034630e-05
      1332.30  -0.00036581385   7.4903267e-05
      1332.40  -0.00036571326   7.4772055e-05
      1332.50  -0.00036559839   7.4769142e-05
      1332.60  -0.00036554861   7.4766229e-05
      1332.70  -0.00036550484   7.4706584e-05
      1332.80  -0.00036542640   7.4646429e-05
      1332.90  -0.00036534484   7.4627852e-05
      1333.00  -0.00036528589   7.4609742e-05
      1333.10  -0.00036523111   7.4574115e-05
      1333.20  -0.00036516942   7.4538959e-05
      1333.30  -0.00036510767   7.4509766e-05
      1333.40  -0.00036505154   7.4481078e-05
      1333.50  -0.00036499404   7.4442724e-05
      1333.60  -0.00036492319   7.4404841e-05
      1333.70  -0.00036485927   7.4399207e-05
      1333.80  -0.00036483216   7.4393545e-05
      1333.90  -0.00036480602   7.4328053e-05
      1334.00  -0.00036474904   7.4262580e-05
      1334.10  -0.00036467918   7.4207714e-05
      1334.20  -0.00036459369   7.4152864e-05
      1334.30  -0.00036450951   7.4139415e-05
      1334.40  -0.00036444707   7.4125545e-05
      1334.50  -0.00036440029   7.4113519e-05
      1334.60  -0.00036439630   7.4101036e-05
      1334.70  -0.00036437529   7.3974512e-05
      1334.80  -0.00036425438   7.3847903e-05
      1334.90  -0.00036411706   7.3841900e-05
      1335.00  -0.00036402253   7.3836357e-05
      1335.10  -0.00036394641   7.3838631e-05
      1335.20  -0.00036390018   7.3841362e-05
      1335.30  -0.00036385711   7.3794887e-05
      1335.40  -0.00036378793   7.3748923e-05
      1335.50  -0.00036371692   7.3724559e-05
      1335.60  -0.00036366844   7.3700661e-05
      1335.70  -0.00036360666   7.3621669e-05
      1335.80  -0.00036346991   7.3542660e-05
      1335.90  -0.00036334299   7.3606033e-05
      1336.00  -0.00036332121   7.3669386e-05
      1336.10  -0.00036332238   7.3627609e-05
      1336.20  -0.00036330657   7.3586302e-05
      1336.30  -0.00036326958   7.3488016e-05
      1336.40  -0.00036317072   7.3389410e-05
      1336.50  -0.00036305997   7.3364669e-05
      1336.60  -0.00036297539   7.3339934e-05
      1336.70  -0.00036289358   7.3304203e-05
      1336.80  -0.00036279426   7.3268917e-05
      1336.90  -0.00036270425   7.3279965e-05
      1337.00  -0.00036266239   7.3291008e-05
      1337.10  -0.00036262420   7.3231467e-05
      1337.20  -0.00036255257   7.3171944e-05
      1337.30  -0.00036246619   7.3120617e-05
      1337.40  -0.00036236344   7.3068922e-05
      1337.50  -0.00036225659   7.3047922e-05
      1337.60  -0.00036215756   7.3027385e-05
      1337.70  -0.00036205764   7.3010974e-05
      1337.80  -0.00036194388   7.2994575e-05
      1337.90  -0.00036184312   7.3034479e-05
      1338.00  -0.00036180186   7.3074827e-05
      1338.10  -0.00036176244   7.3027755e-05
      1338.20  -0.00036166219   7.2980697e-05
      1338.30  -0.00036156415   7.3016460e-05
      1338.40  -0.00036152981   7.3052191e-05
      1338.50  -0.00036150645   7.3012923e-05
      1338.60  -0.00036146845   7.2973208e-05
      1338.70  -0.00036140030   7.2874995e-05
      1338.80  -0.00036123234   7.2777222e-05
      1338.90  -0.00036106827   7.2861427e-05
      1339.00  -0.00036102212   7.2946063e-05
      1339.10  -0.00036099883   7.2924204e-05
      1339.20  -0.00036094129   7.2902352e-05
      1339.30  -0.00036087545   7.2885507e-05
      1339.40  -0.00036081016   7.2868687e-05
      1339.50  -0.00036074078   7.2843653e-05
      1339.60  -0.00036066045   7.2819083e-05
      1339.70  -0.00036057695   7.2807755e-05
      1339.80  -0.00036049428   7.2796423e-05
      1339.90  -0.00036041310   7.2793319e-05
      1340.00  -0.00036033605   7.2789759e-05
      1340.10  -0.00036026085   7.2786655e-05
      1340.20  -0.00036018657   7.2783551e-05
      1340.30  -0.00036011314   7.2780444e-05
      1340.40  -0.00036004072   7.2776884e-05
      1340.50  -0.00035996832   7.2773781e-05
      1340.60  -0.00035989640   7.2770678e-05
      1340.70  -0.00035982495   7.2767575e-05
      1340.80  -0.00035975297   7.2764012e-05
      1340.90  -0.00035968110   7.2760909e-05
      1341.00  -0.00035960788   7.2757807e-05
      1341.10  -0.00035953467   7.2758349e-05
      1341.20  -0.00035946331   7.2759345e-05
      1341.30  -0.00035939324   7.2759886e-05
      1341.40  -0.00035932328   7.2760426e-05
      1341.50  -0.00035925379   7.2761419e-05
      1341.60  -0.00035918431   7.2761956e-05
      1341.70  -0.00035911531   7.2762493e-05
      1341.80  -0.00035904533   7.2763484e-05
      1341.90  -0.00035897454   7.2764018e-05
      1342.00  -0.00035889967   7.2764551e-05
      1342.10  -0.00035882573   7.2776456e-05
      1342.20  -0.00035875772   7.2787902e-05
      1342.30  -0.00035869238   7.2799812e-05
      1342.40  -0.00035862941   7.2811704e-05
      1342.50  -0.00035856826   7.2823137e-05
      1342.60  -0.00035850987   7.2835020e-05
      1342.70  -0.00035845375   7.2846899e-05
      1342.80  -0.00035840031   7.2858788e-05
      1342.90  -0.00035835195   7.2870204e-05
      1343.00  -0.00035831496   7.2882070e-05
      1343.10  -0.00035827797   7.2867132e-05
      1343.20  -0.00035822918   7.2852198e-05
      1343.30  -0.00035817489   7.2837249e-05
      1343.40  -0.00035811749   7.2822322e-05
      1343.50  -0.00035805693   7.2807399e-05
      1343.60  -0.00035799366   7.2792479e-05
      1343.70  -0.00035792723   7.2777563e-05
      1343.80  -0.00035785755   7.2762633e-05
      1343.90  -0.00035778299   7.2747724e-05
      1344.00  -0.00035769846   7.2732365e-05
      1344.10  -0.00035761260   7.2739234e-05
      1344.20  -0.00035753537   7.2745647e-05
      1344.30  -0.00035746079   7.2752519e-05
      1344.40  -0.00035738722   7.2758926e-05
      1344.50  -0.00035731413   7.2765784e-05
      1344.60  -0.00035724106   7.2772186e-05
      1344.70  -0.00035716664   7.2779038e-05
      1344.80  -0.00035708988   7.2785442e-05
      1344.90  -0.00035700870   7.2791836e-05
      1345.00  -0.00035691305   7.2798679e-05
      1345.10  -0.00035681924   7.2843562e-05
      1345.20  -0.00035674447   7.2888883e-05
      1345.30  -0.00035667914   7.2933793e-05
      1345.40  -0.00035662025   7.2979085e-05
      1345.50  -0.00035656771   7.3023911e-05
      1345.60  -0.00035652151   7.3069176e-05
      1345.70  -0.00035648211   7.3114426e-05
      1345.80  -0.00035645083   7.3159264e-05
      1345.90  -0.00035643136   7.3204486e-05
      1346.00  -0.00035643902   7.3249693e-05
      1346.10  -0.00035644802   7.3233839e-05
      1346.20  -0.00035643036   7.3217988e-05
      1346.30  -0.00035640270   7.3202122e-05
      1346.40  -0.00035636831   7.3186280e-05
      1346.50  -0.00035632895   7.3170441e-05
      1346.60  -0.00035628463   7.3154606e-05
      1346.70  -0.00035623580   7.3138775e-05
      1346.80  -0.00035618194   7.3122928e-05
      1346.90  -0.00035612093   7.3107105e-05
      1347.00  -0.00035604368   7.3091286e-05
      1347.10  -0.00035596600   7.3111593e-05
      1347.20  -0.00035590414   7.3131442e-05
      1347.30  -0.00035584809   7.3151309e-05
      1347.40  -0.00035579619   7.3171595e-05
      1347.50  -0.00035574791   7.3191424e-05
      1347.60  -0.00035570325   7.3211697e-05
      1347.70  -0.00035566176   7.3231513e-05
      1347.80  -0.00035562474   7.3251797e-05
      1347.90  -0.00035559319   7.3272050e-05
      1348.00  -0.00035557652   7.3291845e-05
      1348.10  -0.00035555985   7.3279622e-05
      1348.20  -0.00035552876   7.3266951e-05
      1348.30  -0.00035549177   7.3254268e-05
      1348.40  -0.00035545077   7.3242054e-05
      1348.50  -0.00035540618   7.3229392e-05
      1348.60  -0.00035535844   7.3217183e-05
      1348.70  -0.00035530711   7.3204527e-05
      1348.80  -0.00035525167   7.3191858e-05
      1348.90  -0.00035519045   7.3179658e-05
      1349.00  -0.00035511439   7.3167011e-05
      1349.10  -0.00035503835   7.3188581e-05
      1349.20  -0.00035497718   7.3210144e-05
      1349.30  -0.00035492271   7.3231276e-05
      1349.40  -0.00035487238   7.3252825e-05
      1349.50  -0.00035482565   7.3274367e-05
      1349.60  -0.00035478253   7.3295901e-05
      1349.70  -0.00035474301   7.3317428e-05
      1349.80  -0.00035470751   7.3338975e-05
      1349.90  -0.00035467836   7.3360488e-05
      1350.00  -0.00035466404   7.3381993e-05
      1350.10  -0.00035465018   7.3370676e-05
      1350.20  -0.00035462149   7.3359362e-05
      1350.30  -0.00035458736   7.3348485e-05
      1350.40  -0.00035454969   7.3337176e-05
      1350.50  -0.00035450843   7.3325869e-05
      1350.60  -0.00035446448   7.3315014e-05
      1350.70  -0.00035441785   7.3303712e-05
      1350.80  -0.00035436712   7.3292848e-05
      1350.90  -0.00035431153   7.3281551e-05
      1351.00  -0.00035424472   7.3270257e-05
      1351.10  -0.00035417749   7.3284999e-05
      1351.20  -0.00035412149   7.3299736e-05
      1351.30  -0.00035406947   7.3314486e-05
      1351.40  -0.00035402068   7.3329213e-05
      1351.50  -0.00035397413   7.3343486e-05
      1351.60  -0.00035392940   7.3358202e-05
      1351.70  -0.00035388691   7.3372913e-05
      1351.80  -0.00035384662   7.3387638e-05
      1351.90  -0.00035380953   7.3402339e-05
      1352.00  -0.00035377962   7.3417034e-05
      1352.10  -0.00035374972   7.3416038e-05
      1352.20  -0.00035371310   7.3415490e-05
      1352.30  -0.00035367375   7.3414491e-05
      1352.40  -0.00035363221   7.3413493e-05
      1352.50  -0.00035358889   7.3412943e-05
      1352.60  -0.00035354379   7.3411944e-05
      1352.70  -0.00035349601   7.3410945e-05
      1352.80  -0.00035344594   7.3410391e-05
      1352.90  -0.00035339056   7.3409391e-05
      1353.00  -0.00035332223   7.3408390e-05
      1353.10  -0.00035325480   7.3439611e-05
      1353.20  -0.00035320216   7.3470822e-05
      1353.30  -0.00035315663   7.3502509e-05
      1353.40  -0.00035311564   7.3533700e-05
      1353.50  -0.00035307913   7.3564881e-05
      1353.60  -0.00035304710   7.3596052e-05
      1353.70  -0.00035301910   7.3627213e-05
      1353.80  -0.00035299644   7.3658849e-05
      1353.90  -0.00035298052   7.3689990e-05
      1354.00  -0.00035298069   7.3721121e-05
      1354.10  -0.00035298219   7.3718726e-05
      1354.20  -0.00035296940   7.3715885e-05
      1354.30  -0.00035295167   7.3713040e-05
      1354.40  -0.00035293083   7.3710644e-05
      1354.50  -0.00035290821   7.3707803e-05
      1354.60  -0.00035288425   7.3705408e-05
      1354.70  -0.00035285851   7.3702566e-05
      1354.80  -0.00035283140   7.3699721e-05
      1354.90  -0.00035280299   7.3697326e-05
      1355.00  -0.00035277190   7.3694484e-05
      1355.10  -0.00035274038   7.3698336e-05
      1355.20  -0.00035271154   7.3701739e-05
      1355.30  -0.00035268445   7.3705591e-05
      1355.40  -0.00035265784   7.3708991e-05
      1355.50  -0.00035263258   7.3712835e-05
      1355.60  -0.00035260866   7.3716231e-05
      1355.70  -0.00035258608   7.3720072e-05
      1355.80  -0.00035256571   7.3723914e-05
      1355.90  -0.00035254849   7.3727305e-05
      1356.00  -0.00035254062   7.3731139e-05
      1356.10  -0.00035253231   7.3712694e-05
      1356.20  -0.00035251330   7.3694253e-05
      1356.30  -0.00035249026   7.3675349e-05
      1356.40  -0.00035246413   7.3656917e-05
      1356.50  -0.00035243489   7.3638491e-05
      1356.60  -0.00035240342   7.3620068e-05
      1356.70  -0.00035236930   7.3601651e-05
      1356.80  -0.00035233157   7.3583215e-05
      1356.90  -0.00035228988   7.3564807e-05
      1357.00  -0.00035223753   7.3546403e-05
      1357.10  -0.00035218474   7.3550694e-05
      1357.20  -0.00035214220   7.3555428e-05
      1357.30  -0.00035210273   7.3559720e-05
      1357.40  -0.00035206599   7.3564005e-05
      1357.50  -0.00035203103   7.3568288e-05
      1357.60  -0.00035199785   7.3572568e-05
      1357.70  -0.00035196646   7.3577291e-05
      1357.80  -0.00035193593   7.3581573e-05
      1357.90  -0.00035190766   7.3585848e-05
      1358.00  -0.00035188295   7.3590120e-05
      1358.10  -0.00035185869   7.3588615e-05
      1358.20  -0.00035183221   7.3587110e-05
      1358.30  -0.00035180571   7.3585602e-05
      1358.40  -0.00035177968   7.3584096e-05
      1358.50  -0.00035175365   7.3582590e-05
      1358.60  -0.00035172808   7.3581083e-05
      1358.70  -0.00035170295   7.3579576e-05
      1358.80  -0.00035167913   7.3578067e-05
      1358.90  -0.00035165667   7.3576559e-05
      1359.00  -0.00035163776   7.3575051e-05
      1359.10  -0.00035161886   7.3565558e-05
      1359.20  -0.00035159685   7.3556066e-05
      1359.30  -0.00035157393   7.3546566e-05
      1359.40  -0.00035155015   7.3537078e-05
      1359.50  -0.00035152638   7.3527593e-05
      1359.60  -0.00035150261   7.3518110e-05
      1359.70  -0.00035147884   7.3509072e-05
      1359.80  -0.00035145594   7.3499581e-05
      1359.90  -0.00035143440   7.3490104e-05
      1360.00  -0.00035141773   7.3480629e-05
      1360.10  -0.00035140017   7.3458753e-05
      1360.20  -0.00035137642   7.3436883e-05
      1360.30  -0.00035134998   7.3414992e-05
      1360.40  -0.00035132136   7.3393133e-05
      1360.50  -0.00035129054   7.3371280e-05
      1360.60  -0.00035125751   7.3349432e-05
      1360.70  -0.00035122271   7.3327590e-05
      1360.80  -0.00035118477   7.3305727e-05
      1360.90  -0.00035114379   7.3283897e-05
      1361.00  -0.00035109353   7.3262072e-05
      1361.10  -0.00035104284   7.3260598e-05
      1361.20  -0.00035100101   7.3258681e-05
      1361.30  -0.00035096267   7.3256762e-05
      1361.40  -0.00035092616   7.3255287e-05
      1361.50  -0.00035089186   7.3253370e-05
      1361.60  -0.00035085890   7.3251452e-05
      1361.70  -0.00035082771   7.3249976e-05
      1361.80  -0.00035079781   7.3248056e-05
      1361.90  -0.00035077061   7.3246138e-05
      1362.00  -0.00035074827   7.3244661e-05
      1362.10  -0.00035072593   7.3232143e-05
      1362.20  -0.00035069962   7.3220069e-05
      1362.30  -0.00035067151   7.3207983e-05
      1362.40  -0.00035064212   7.3195474e-05
      1362.50  -0.00035061229   7.3183408e-05
      1362.60  -0.00035058159   7.3171346e-05
      1362.70  -0.00035055001   7.3158845e-05
      1362.80  -0.00035051751   7.3146773e-05
      1362.90  -0.00035048329   7.3134718e-05
      1363.00  -0.00035044466   7.3122225e-05
      1363.10  -0.00035040649   7.3120760e-05
      1363.20  -0.00035037317   7.3118854e-05
      1363.30  -0.00035034247   7.3116946e-05
      1363.40  -0.00035031313   7.3115039e-05
      1363.50  -0.00035028556   7.3113132e-05
      1363.60  -0.00035025932   7.3111225e-05
      1363.70  -0.00035023484   7.3109318e-05
      1363.80  -0.00035021254   7.3107849e-05
      1363.90  -0.00035019292   7.3105941e-05
      1364.00  -0.00035018034   7.3104033e-05
      1364.10  -0.00035016820   7.3087152e-05
      1364.20  -0.00035014990   7.3069836e-05
      1364.30  -0.00035012894   7.3052944e-05
      1364.40  -0.00035010712   7.3036076e-05
      1364.50  -0.00035008398   7.3018772e-05
      1364.60  -0.00035006041   7.3001913e-05
      1364.70  -0.00035003684   7.2985058e-05
      1364.80  -0.00035001280   7.2968186e-05
      1364.90  -0.00034998880   7.2950900e-05
      1365.00  -0.00034996700   7.2934057e-05
      1365.10  -0.00034994476   7.2911503e-05
      1365.20  -0.00034991901   7.2888515e-05
      1365.30  -0.00034989191   7.2865944e-05
      1365.40  -0.00034986352   7.2842968e-05
      1365.50  -0.00034983383   7.2820436e-05
      1365.60  -0.00034980326   7.2797472e-05
      1365.70  -0.00034977094   7.2774952e-05
      1365.80  -0.00034973726   7.2752411e-05
      1365.90  -0.00034970187   7.2729464e-05
      1366.00  -0.00034966079   7.2706962e-05
      1366.10  -0.00034961971   7.2695443e-05
      1366.20  -0.00034958391   7.2683926e-05
      1366.30  -0.00034954938   7.2671958e-05
      1366.40  -0.00034951623   7.2660446e-05
      1366.50  -0.00034948352   7.2649376e-05
      1366.60  -0.00034945213   7.2637869e-05
      1366.70  -0.00034942162   7.2626365e-05
      1366.80  -0.00034939152   7.2614850e-05
      1366.90  -0.00034936191   7.2603351e-05
      1367.00  -0.00034933405   7.2591855e-05
      1367.10  -0.00034930663   7.2578607e-05
      1367.20  -0.00034927922   7.2565363e-05
      1367.30  -0.00034925178   7.2552106e-05
      1367.40  -0.00034922481   7.2538868e-05
      1367.50  -0.00034919829   7.2526071e-05
      1367.60  -0.00034917264   7.2512839e-05
      1367.70  -0.00034914832   7.2499610e-05
      1367.80  -0.00034912528   7.2486368e-05
      1367.90  -0.00034910491   7.2473146e-05
      1368.00  -0.00034909197   7.2459926e-05
      1368.10  -0.00034907860   7.2428761e-05
      1368.20  -0.00034905648   7.2398041e-05
      1368.30  -0.00034903083   7.2366855e-05
      1368.40  -0.00034900258   7.2335714e-05
      1368.50  -0.00034897172   7.2305020e-05
      1368.60  -0.00034893867   7.2273896e-05
      1368.70  -0.00034890301   7.2243218e-05
      1368.80  -0.00034886468   7.2212073e-05
      1368.90  -0.00034882159   7.2180974e-05
      1369.00  -0.00034876758   7.2150321e-05
      1369.10  -0.00034871403   7.2144592e-05
      1369.20  -0.00034867141   7.2138428e-05
      1369.30  -0.00034863356   7.2132694e-05
      1369.40  -0.00034859969   7.2126969e-05
      1369.50  -0.00034856846   7.2121244e-05
      1369.60  -0.00034854072   7.2115083e-05
      1369.70  -0.00034851692   7.2109360e-05
      1369.80  -0.00034849967   7.2103631e-05
      1369.90  -0.00034850643   7.2097455e-05
      1370.00  -0.00034848438   7.2015773e-05
      1370.10  -0.00034843003   7.2000899e-05
      1370.20  -0.00034839402   7.1985155e-05
      1370.30  -0.00034836191   7.1968522e-05
      1370.40  -0.00034833159   7.1951477e-05
      1370.50  -0.00034830258   7.1933127e-05
      1370.60  -0.00034827358   7.1913910e-05
      1370.70  -0.00034824546   7.1894262e-05
      1370.80  -0.00034821730   7.1873721e-05
      1370.90  -0.00034818919   7.1852338e-05
      1371.00  -0.00034816108   7.1830525e-05
      1371.10  -0.00034813253   7.1807846e-05
      1371.20  -0.00034810400   7.1784302e-05
      1371.30  -0.00034807543   7.1760734e-05
      1371.40  -0.00034804603   7.1736330e-05
      1371.50  -0.00034801663   7.1711061e-05
      1371.60  -0.00034798681   7.1685799e-05
      1371.70  -0.00034795612   7.1660108e-05
      1371.80  -0.00034792539   7.1633956e-05
      1371.90  -0.00034789384   7.1607408e-05
      1372.00  -0.00034786186   7.1580431e-05
      1372.10  -0.00034782945   7.1553462e-05
      1372.20  -0.00034779617   7.1526499e-05
      1372.30  -0.00034776286   7.1499076e-05
      1372.40  -0.00034772829   7.1471692e-05
      1372.50  -0.00034769330   7.1444316e-05
      1372.60  -0.00034765787   7.1416513e-05
      1372.70  -0.00034762202   7.1389151e-05
      1372.80  -0.00034758525   7.1362199e-05
      1372.90  -0.00034754811   7.1334852e-05
      1373.00  -0.00034751010   7.1308381e-05
      1373.10  -0.00034747210   7.1281483e-05
      1373.20  -0.00034743324   7.1255461e-05
      1373.30  -0.00034739434   7.1229848e-05
      1373.40  -0.00034735463   7.1204275e-05
      1373.50  -0.00034731492   7.1179576e-05
      1373.60  -0.00034727522   7.1155318e-05
      1373.70  -0.00034723510   7.1131066e-05
      1373.80  -0.00034719493   7.1107661e-05
      1373.90  -0.00034715482   7.1084724e-05
      1374.00  -0.00034711515   7.1062227e-05
      1374.10  -0.00034707506   7.1039736e-05
      1374.20  -0.00034703541   7.1018118e-05
      1374.30  -0.00034699615   7.0996480e-05
      1374.40  -0.00034695695   7.0975307e-05
      1374.50  -0.00034691819   7.0954140e-05
      1374.60  -0.00034687987   7.0932978e-05
      1374.70  -0.00034684156   7.0912255e-05
      1374.80  -0.00034680407   7.0891078e-05
      1374.90  -0.00034676664   7.0869932e-05
      1375.00  -0.00034672922   7.0848358e-05
      1375.10  -0.00034669224   7.0826790e-05
      1375.20  -0.00034665570   7.0804794e-05
      1375.30  -0.00034661912   7.0782343e-05
      1375.40  -0.00034658259   7.0759492e-05
      1375.50  -0.00034654607   7.0736214e-05
      1375.60  -0.00034650955   7.0712942e-05
      1375.70  -0.00034647261   7.0688811e-05
      1375.80  -0.00034643564   7.0664655e-05
      1375.90  -0.00034639871   7.0639670e-05
      1376.00  -0.00034636093   7.0614691e-05
      1376.10  -0.00034632315   7.0589287e-05
      1376.20  -0.00034628495   7.0563889e-05
      1376.30  -0.00034624584   7.0538033e-05
      1376.40  -0.00034620679   7.0512216e-05
      1376.50  -0.00034616731   7.0486406e-05
      1376.60  -0.00034612698   7.0460602e-05
      1376.70  -0.00034608665   7.0434805e-05
      1376.80  -0.00034604542   7.0408983e-05
      1376.90  -0.00034600381   7.0383632e-05
      1377.00  -0.00034596221   7.0358287e-05
      1377.10  -0.00034592019   7.0332949e-05
      1377.20  -0.00034587775   7.0308050e-05
      1377.30  -0.00034583526   7.0283559e-05
      1377.40  -0.00034579240   7.0259104e-05
      1377.50  -0.00034574912   7.0234656e-05
      1377.60  -0.00034570584   7.0211077e-05
      1377.70  -0.00034566258   7.0187073e-05
      1377.80  -0.00034561927   7.0163910e-05
      1377.90  -0.00034557559   7.0140782e-05
      1378.00  -0.00034553192   7.0117659e-05
      1378.10  -0.00034548826   7.0094974e-05
      1378.20  -0.00034544461   7.0072295e-05
      1378.30  -0.00034540091   7.0050025e-05
      1378.40  -0.00034535728   7.0027789e-05
      1378.50  -0.00034531366   7.0005558e-05
      1378.60  -0.00034526961   6.9983765e-05
      1378.70  -0.00034522600   6.9962407e-05
      1378.80  -0.00034518235   6.9940598e-05
      1378.90  -0.00034513833   6.9919252e-05
      1379.00  -0.00034509476   6.9897911e-05
      1379.10  -0.00034505119   6.9877007e-05
      1379.20  -0.00034500762   6.9855677e-05
      1379.30  -0.00034496402   6.9834758e-05
      1379.40  -0.00034492091   6.9813869e-05
      1379.50  -0.00034487737   6.9792986e-05
      1379.60  -0.00034483428   6.9772108e-05
      1379.70  -0.00034479119   6.9751236e-05
      1379.80  -0.00034474806   6.9730343e-05
      1379.90  -0.00034470543   6.9709051e-05
      1380.00  -0.00034466237   6.9687764e-05
      1380.10  -0.00034461932   6.9666483e-05
      1380.20  -0.00034457670   6.9645207e-05
      1380.30  -0.00034453362   6.9623480e-05
      1380.40  -0.00034449017   6.9601355e-05
      1380.50  -0.00034444715   6.9579236e-05
      1380.60  -0.00034440329   6.9557123e-05
      1380.70  -0.00034435943   6.9534585e-05
      1380.80  -0.00034431510   6.9512455e-05
      1380.90  -0.00034427040   6.9489929e-05
      1381.00  -0.00034422571   6.9467409e-05
      1381.10  -0.00034418017   6.9444894e-05
      1381.20  -0.00034413421   6.9422815e-05
      1381.30  -0.00034408821   6.9400714e-05
      1381.40  -0.00034404141   6.9378647e-05
      1381.50  -0.00034399462   6.9357443e-05
      1381.60  -0.00034394742   6.9336674e-05
      1381.70  -0.00034389979   6.9315910e-05
      1381.80  -0.00034385212   6.9295986e-05
      1381.90  -0.00034380451   6.9276949e-05
      1382.00  -0.00034375692   6.9257917e-05
      1382.10  -0.00034370933   6.9239748e-05
      1382.20  -0.00034366218   6.9221583e-05
      1382.30  -0.00034361499   6.9204259e-05
      1382.40  -0.00034356872   6.9187389e-05
      1382.50  -0.00034352246   6.9170523e-05
      1382.60  -0.00034347664   6.9154091e-05
      1382.70  -0.00034343169   6.9137662e-05
      1382.80  -0.00034338712   6.9121217e-05
      1382.90  -0.00034334261   6.9104797e-05
      1383.00  -0.00034329897   6.9087952e-05
      1383.10  -0.00034325577   6.9070682e-05
      1383.20  -0.00034321257   6.9053418e-05
      1383.30  -0.00034316976   6.9035279e-05
      1383.40  -0.00034312744   6.9016738e-05
      1383.50  -0.00034308470   6.8997774e-05
      1383.60  -0.00034304197   6.8978386e-05
      1383.70  -0.00034299882   6.8958148e-05
      1383.80  -0.00034295563   6.8937462e-05
      1383.90  -0.00034291207   6.8916378e-05
      1384.00  -0.00034286809   6.8895299e-05
      1384.10  -0.00034282327   6.8873371e-05
      1384.20  -0.00034277802   6.8851448e-05
      1384.30  -0.00034273188   6.8829504e-05
      1384.40  -0.00034268494   6.8807592e-05
      1384.50  -0.00034263759   6.8785686e-05
      1384.60  -0.00034258939   6.8764213e-05
      1384.70  -0.00034254035   6.8743173e-05
      1384.80  -0.00034249126   6.8722540e-05
      1384.90  -0.00034244139   6.8702366e-05
      1385.00  -0.00034239110   6.8683050e-05
      1385.10  -0.00034234039   6.8664166e-05
      1385.20  -0.00034228970   6.8646568e-05
      1385.30  -0.00034223852   6.8628954e-05
      1385.40  -0.00034218785   6.8612645e-05
      1385.50  -0.00034213719   6.8596341e-05
      1385.60  -0.00034208696   6.8581321e-05
      1385.70  -0.00034203675   6.8566731e-05
      1385.80  -0.00034198691   6.8552554e-05
      1385.90  -0.00034193757   6.8538398e-05
      1386.00  -0.00034188867   6.8525099e-05
      1386.10  -0.00034184064   6.8511802e-05
      1386.20  -0.00034179261   6.8498509e-05
      1386.30  -0.00034174539   6.8485202e-05
      1386.40  -0.00034169823   6.8471915e-05
      1386.50  -0.00034165151   6.8458204e-05
      1386.60  -0.00034160523   6.8444497e-05
      1386.70  -0.00034155896   6.8430794e-05
      1386.80  -0.00034151264   6.8416224e-05
      1386.90  -0.00034146639   6.8402100e-05
      1387.00  -0.00034142014   6.8387129e-05
      1387.10  -0.00034137391   6.8372161e-05
      1387.20  -0.00034132726   6.8357196e-05
      1387.30  -0.00034128057   6.8341791e-05
      1387.40  -0.00034123309   6.8326408e-05
      1387.50  -0.00034118561   6.8311455e-05
      1387.60  -0.00034113773   6.8296505e-05
      1387.70  -0.00034108943   6.8281558e-05
      1387.80  -0.00034104065   6.8267023e-05
      1387.90  -0.00034099152   6.8252935e-05
      1388.00  -0.00034094240   6.8239275e-05
      1388.10  -0.00034089329   6.8226044e-05
      1388.20  -0.00034084419   6.8213666e-05
      1388.30  -0.00034079462   6.8201276e-05
      1388.40  -0.00034074554   6.8189754e-05
      1388.50  -0.00034069690   6.8178660e-05
      1388.60  -0.00034064827   6.8167993e-05
      1388.70  -0.00034059964   6.8157753e-05
      1388.80  -0.00034055140   6.8147504e-05
      1388.90  -0.00034050407   6.8138118e-05
      1389.00  -0.00034045676   6.8128734e-05
      1389.10  -0.00034040988   6.8119353e-05
      1389.20  -0.00034036343   6.8109973e-05
      1389.30  -0.00034031694   6.8101009e-05
      1389.40  -0.00034027136   6.8091633e-05
      1389.50  -0.00034022579   6.8082684e-05
      1389.60  -0.00034018065   6.8073312e-05
      1389.70  -0.00034013553   6.8063942e-05
      1389.80  -0.00034009036   6.8054563e-05
      1389.90  -0.00034004568   6.8044773e-05
      1390.00  -0.00034000058   6.8034985e-05
      1390.10  -0.00033995592   6.8025623e-05
      1390.20  -0.00033991126   6.8015839e-05
      1390.30  -0.00033986614   6.8006046e-05
      1390.40  -0.00033982150   6.7996266e-05
      1390.50  -0.00033977645   6.7986913e-05
      1390.60  -0.00033973141   6.7977561e-05
      1390.70  -0.00033968681   6.7968635e-05
      1390.80  -0.00033964173   6.7959700e-05
      1390.90  -0.00033959672   6.7951202e-05
      1391.00  -0.00033955214   6.7942705e-05
      1391.10  -0.00033950757   6.7934633e-05
      1391.20  -0.00033946301   6.7926986e-05
      1391.30  -0.00033941925   6.7919755e-05
      1391.40  -0.00033937555   6.7912535e-05
      1391.50  -0.00033933187   6.7905738e-05
      1391.60  -0.00033928904   6.7898944e-05
      1391.70  -0.00033924664   6.7892573e-05
      1391.80  -0.00033920462   6.7886196e-05
      1391.90  -0.00033916308   6.7879827e-05
      1392.00  -0.00033912198   6.7873037e-05
      1392.10  -0.00033908172   6.7866672e-05
      1392.20  -0.00033904148   6.7859884e-05
      1392.30  -0.00033900204   6.7853089e-05
