# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
96.49000000000271 1.836307830345314e-06
96.50000000000271 1.8365205726976013e-06
96.51000000000272 1.8367332752886807e-06
96.52000000000272 1.8369459381185483e-06
96.53000000000273 1.8371585611872058e-06
96.54000000000273 1.8373711444946544e-06
96.55000000000274 1.8375836880408955e-06
96.56000000000274 1.8377961918259245e-06
96.57000000000275 1.8380086558497434e-06
96.58000000000276 1.8382210801123541e-06
96.59000000000276 1.838433464613756e-06
96.60000000000277 1.8386458093539464e-06
96.61000000000277 1.838858114332927e-06
96.62000000000278 1.8390703795506996e-06
96.63000000000278 1.8392826050072614e-06
96.64000000000279 1.8394947907026126e-06
96.65000000000279 1.8397069366367552e-06
96.6600000000028 1.8399190428096902e-06
96.6700000000028 1.8401311092214126e-06
96.6800000000028 1.8403431358719263e-06
96.69000000000281 1.8405551227612307e-06
96.70000000000282 1.8407670698893243e-06
96.71000000000282 1.840978977256209e-06
96.72000000000283 1.841190844861884e-06
96.73000000000283 1.8414026727063501e-06
96.74000000000284 1.841614460789606e-06
96.75000000000284 1.8418262091116512e-06
96.76000000000285 1.8420379176724884e-06
96.77000000000285 1.8422495864721152e-06
96.78000000000286 1.8424612155105317e-06
96.79000000000286 1.8426728047877387e-06
96.80000000000287 1.842884354303737e-06
96.81000000000287 1.8430958640585247e-06
96.82000000000288 1.8433073340521035e-06
96.83000000000288 1.8435187642844717e-06
96.84000000000289 1.843730154755631e-06
96.8500000000029 1.8439415054655805e-06
96.8600000000029 1.8441528164143202e-06
96.8700000000029 1.8443640876018511e-06
96.88000000000291 1.8445753190281713e-06
96.89000000000291 1.8447865106932815e-06
96.90000000000292 1.8449976625971827e-06
96.91000000000292 1.8452087747398752e-06
96.92000000000293 1.8454198471213568e-06
96.93000000000293 1.8456308797416278e-06
96.94000000000294 1.8458418726006923e-06
96.95000000000294 1.8460528256985441e-06
96.96000000000295 1.846263739035187e-06
96.97000000000295 1.8464746126106206e-06
96.98000000000296 1.8466854464248448e-06
96.99000000000296 1.8468962404778591e-06
97.00000000000297 1.8471069947696627e-06
97.01000000000298 1.8473177093002588e-06
97.02000000000298 1.8475283840696434e-06
97.03000000000299 1.847739019077819e-06
97.04000000000299 1.847949614324785e-06
97.050000000003 1.8481601698105415e-06
97.060000000003 1.8483706855350877e-06
97.070000000003 1.8485811614984246e-06
97.08000000000301 1.8487915977005527e-06
97.09000000000302 1.8490019941414702e-06
97.10000000000302 1.8492123508211776e-06
97.11000000000303 1.849422667739676e-06
97.12000000000303 1.8496329448969652e-06
97.13000000000304 1.849843182293044e-06
97.14000000000304 1.8500533799279126e-06
97.15000000000305 1.8502635378015732e-06
97.16000000000305 1.8504736559140228e-06
97.17000000000306 1.8506837342652634e-06
97.18000000000306 1.8508937728552938e-06
97.19000000000307 1.851103771684115e-06
97.20000000000307 1.851313730751726e-06
97.21000000000308 1.8515236500581274e-06
97.22000000000308 1.8517335296033189e-06
97.23000000000309 1.8519433693873023e-06
97.24000000000309 1.852153169410075e-06
97.2500000000031 1.8523629296716371e-06
97.2600000000031 1.8525726501719917e-06
97.27000000000311 1.8527823309111357e-06
97.28000000000311 1.8529919718890687e-06
97.29000000000312 1.853201573105793e-06
97.30000000000312 1.8534111345613089e-06
97.31000000000313 1.8536206562556133e-06
97.32000000000313 1.8538301381887088e-06
97.33000000000314 1.854039580360595e-06
97.34000000000314 1.854248982771271e-06
97.35000000000315 1.8544583454207367e-06
97.36000000000315 1.8546676683089936e-06
97.37000000000316 1.8548769514360413e-06
97.38000000000316 1.8550861948018786e-06
97.39000000000317 1.8552953984065058e-06
97.40000000000317 1.8555045622499254e-06
97.41000000000318 1.8557136863321334e-06
97.42000000000318 1.8559227706531315e-06
97.43000000000319 1.8561318152129204e-06
97.4400000000032 1.8563408200115008e-06
97.4500000000032 1.8565497850488698e-06
97.4600000000032 1.8567587103250304e-06
97.47000000000321 1.8569675958399802e-06
97.48000000000322 1.8571764415937222e-06
97.49000000000322 1.857385247586253e-06
97.50000000000323 1.857594013817574e-06
97.51000000000323 1.857802740287687e-06
97.52000000000324 1.858011426996588e-06
97.53000000000324 1.8582200739442811e-06
97.54000000000325 1.8584286811307635e-06
97.55000000000325 1.8586372485560378e-06
97.56000000000326 1.858845776220101e-06
97.57000000000326 1.8590542641229543e-06
97.58000000000327 1.8592627122645995e-06
97.59000000000327 1.859471120645034e-06
97.60000000000328 1.8596794892642582e-06
97.61000000000328 1.859887818122273e-06
97.62000000000329 1.86009610721908e-06
97.63000000000329 1.8603043565546756e-06
97.6400000000033 1.8605125661290612e-06
97.6500000000033 1.8607207359422392e-06
97.66000000000331 1.8609288659942054e-06
97.67000000000331 1.8611369562849625e-06
97.68000000000332 1.8613450068145097e-06
97.69000000000332 1.861553017582849e-06
97.70000000000333 1.8617609885899767e-06
97.71000000000333 1.8619689198358952e-06
97.72000000000334 1.8621768113206053e-06
97.73000000000334 1.862384663044104e-06
97.74000000000335 1.8625924750063937e-06
97.75000000000335 1.8628002472074726e-06
97.76000000000336 1.8630079796473443e-06
97.77000000000336 1.8632156723260049e-06
97.78000000000337 1.863423325243455e-06
97.79000000000337 1.8636309383996982e-06
97.80000000000338 1.8638385117947296e-06
97.81000000000338 1.8640460454285505e-06
97.82000000000339 1.8642535393011626e-06
97.8300000000034 1.8644609934125668e-06
97.8400000000034 1.864668407762759e-06
97.8500000000034 1.864875782351742e-06
97.86000000000341 1.8650831171795157e-06
97.87000000000342 1.8652904122460805e-06
97.88000000000342 1.8654976675514348e-06
97.89000000000343 1.8657048830955794e-06
97.90000000000343 1.8659120588785156e-06
97.91000000000344 1.8661191949002404e-06
97.92000000000344 1.866326291160756e-06
97.93000000000345 1.8665333476600612e-06
97.94000000000345 1.8667403643981588e-06
97.95000000000346 1.866947341375045e-06
97.96000000000346 1.867154278590722e-06
97.97000000000347 1.8673611760451908e-06
97.98000000000347 1.867568033738448e-06
97.99000000000348 1.8677748516704961e-06
98.00000000000348 1.867981629841334e-06
98.01000000000349 1.8681883682509643e-06
98.02000000000349 1.8683950668993828e-06
98.0300000000035 1.8686017257865919e-06
98.0400000000035 1.868808344912593e-06
98.05000000000351 1.8690149242773825e-06
98.06000000000351 1.8692214638809628e-06
98.07000000000352 1.8694279637233328e-06
98.08000000000352 1.869634423804495e-06
98.09000000000353 1.8698408441244474e-06
98.10000000000353 1.8700472246831883e-06
98.11000000000354 1.8702535654807201e-06
98.12000000000354 1.8704598665170444e-06
98.13000000000355 1.870666127792156e-06
98.14000000000355 1.8708723493060592e-06
98.15000000000356 1.8710785310587537e-06
98.16000000000356 1.8712846730502373e-06
98.17000000000357 1.8714907752805114e-06
98.18000000000357 1.8716968377495757e-06
98.19000000000358 1.8719028604574317e-06
98.20000000000358 1.872108843404076e-06
98.21000000000359 1.8723147865895115e-06
