# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
99.1 2.24925147424987e-06
99.11 2.2502418016329208e-06
99.12 2.251232248151565e-06
99.13 2.252223132697095e-06
99.14 2.2532144551369605e-06
99.15 2.2542062153386693e-06
99.16 2.2551980943389225e-06
99.17 2.25619041090049e-06
99.18 2.257182846124453e-06
99.19 2.2581757187093503e-06
99.2 2.2591690285229143e-06
99.21 2.2601627754329327e-06
99.22 2.2611566406691906e-06
99.23 2.2621509428018584e-06
99.24 2.263145363125025e-06
99.25 2.2641402201447057e-06
99.26 2.2651355137289143e-06
99.27 2.2661309252681554e-06
99.28 2.2671270916177547e-06
99.29 2.2681230573094135e-06
99.3 2.2691197775477932e-06
99.31 2.270116615406381e-06
99.32 2.271113570849651e-06
99.33 2.272110962127277e-06
99.34 2.2731087891076404e-06
99.35 2.2741067334380606e-06
99.36 2.275105113272192e-06
99.37 2.276103928478558e-06
99.38 2.277102860800677e-06
99.39 2.2781022282962446e-06
99.4 2.279101712772876e-06
99.41 2.2801016322243193e-06
99.42 2.2811019865193187e-06
99.43 2.282102457561596e-06
99.44 2.283103363249033e-06
99.45 2.28410438554938e-06
99.46 2.285105842296636e-06
99.47 2.286107415522556e-06
99.48 2.28710942299728e-06
99.49 2.288111546816543e-06
99.5 2.289114104686651e-06
99.51 2.290117096476748e-06
99.52 2.2911202043785005e-06
99.53 2.29212342835691e-06
99.54 2.2931274036043937e-06
99.55 2.294131177149165e-06
99.56 2.2951353841517975e-06
99.57 2.296140024481691e-06
99.58 2.297144780522181e-06
99.59 2.298149969692649e-06
99.6 2.29915527444027e-06
99.61 2.3001610121207344e-06
99.62 2.301166865245026e-06
99.63 2.302172833778384e-06
99.64 2.303179234980999e-06
99.65 2.3041860687226154e-06
99.66 2.3051930176417638e-06
99.67 2.306200398903213e-06
99.68 2.3072078952092295e-06
99.69 2.3082155065251938e-06
99.7 2.309223549920487e-06
99.71 2.3102317081929225e-06
99.72 2.31124029834833e-06
99.73 2.312249003248194e-06
99.74 2.3132581398348185e-06
99.75 2.3142673910333324e-06
99.76 2.3152770737225384e-06
99.77 2.316286870891188e-06
99.78 2.3172967825048594e-06
99.79 2.3183071253471435e-06
99.8 2.3193175825021614e-06
99.81 2.3203284706900652e-06
99.82 2.321339473058535e-06
99.83 2.322350589573256e-06
99.84 2.3233621368592636e-06
99.85 2.324373798159512e-06
99.86 2.325385890035661e-06
99.87 2.32639809579416e-06
99.88 2.327410415400802e-06
99.89 2.3284231653222245e-06
99.9 2.329436028960055e-06
99.91 2.3304493227176213e-06
99.92 2.331462730059981e-06
99.93 2.332476250953035e-06
99.94 2.333489885362698e-06
99.95 2.3345039495657304e-06
99.96 2.335518127153954e-06
99.97 2.336532734340894e-06
99.98 2.337547454781724e-06
99.99 2.3385622884424662e-06
