# Numerical radiation field:  mathis1983
# wavelength: nm
# intensity: photons.s-1.cm-2.nm-1
# wavelength intensity
  347.1500 2.283118e+06
  347.1600 2.283280e+06
  347.1700 2.283442e+06
  347.1800 2.283605e+06
  347.1900 2.283767e+06
  347.2000 2.283929e+06
  347.2100 2.284091e+06
  347.2200 2.284253e+06
  347.2300 2.284415e+06
  347.2400 2.284577e+06
  347.2500 2.284740e+06
  347.2600 2.284902e+06
  347.2700 2.285064e+06
  347.2800 2.285226e+06
  347.2900 2.285388e+06
  347.3000 2.285550e+06
  347.3100 2.285712e+06
  347.3200 2.285874e+06
  347.3300 2.286036e+06
  347.3400 2.286198e+06
  347.3500 2.286360e+06
  347.3600 2.286521e+06
  347.3700 2.286683e+06
  347.3800 2.286845e+06
  347.3900 2.287007e+06
  347.4000 2.287169e+06
  347.4100 2.287331e+06
  347.4200 2.287493e+06
  347.4300 2.287654e+06
  347.4400 2.287816e+06
  347.4500 2.287978e+06
  347.4600 2.288140e+06
  347.4700 2.288301e+06
  347.4800 2.288463e+06
  347.4900 2.288625e+06
  347.5000 2.288786e+06
  347.5100 2.288948e+06
  347.5200 2.289110e+06
  347.5300 2.289271e+06
  347.5400 2.289433e+06
  347.5500 2.289594e+06
  347.5600 2.289756e+06
  347.5700 2.289918e+06
  347.5800 2.290079e+06
  347.5900 2.290241e+06
  347.6000 2.290402e+06
  347.6100 2.290564e+06
  347.6200 2.290725e+06
  347.6300 2.290887e+06
  347.6400 2.291048e+06
  347.6500 2.291209e+06
  347.6600 2.291371e+06
  347.6700 2.291532e+06
  347.6800 2.291694e+06
  347.6900 2.291855e+06
  347.7000 2.292016e+06
  347.7100 2.292178e+06
  347.7200 2.292339e+06
  347.7300 2.292500e+06
  347.7400 2.292661e+06
  347.7500 2.292823e+06
  347.7600 2.292984e+06
  347.7700 2.293145e+06
  347.7800 2.293306e+06
  347.7900 2.293467e+06
  347.8000 2.293629e+06
  347.8100 2.293790e+06
  347.8200 2.293951e+06
  347.8300 2.294112e+06
  347.8400 2.294273e+06
  347.8500 2.294434e+06
  347.8600 2.294595e+06
  347.8700 2.294756e+06
  347.8800 2.294917e+06
  347.8900 2.295078e+06
  347.9000 2.295239e+06
  347.9100 2.295400e+06
  347.9200 2.295561e+06
  347.9300 2.295722e+06
  347.9400 2.295883e+06
  347.9500 2.296044e+06
  347.9600 2.296205e+06
  347.9700 2.296366e+06
  347.9800 2.296527e+06
  347.9900 2.296687e+06
  348.0000 2.296848e+06
  348.0100 2.297009e+06
  348.0200 2.297170e+06
  348.0300 2.297331e+06
  348.0400 2.297491e+06
  348.0500 2.297652e+06
  348.0600 2.297813e+06
  348.0700 2.297974e+06
  348.0800 2.298134e+06
  348.0900 2.298295e+06
  348.1000 2.298456e+06
  348.1100 2.298616e+06
  348.1200 2.298777e+06
  348.1300 2.298937e+06
  348.1400 2.299098e+06
  348.1500 2.299259e+06
  348.1600 2.299419e+06
  348.1700 2.299580e+06
  348.1800 2.299740e+06
  348.1900 2.299901e+06
  348.2000 2.300061e+06
  348.2100 2.300222e+06
  348.2200 2.300382e+06
  348.2300 2.300543e+06
  348.2400 2.300703e+06
  348.2500 2.300863e+06
  348.2600 2.301024e+06
  348.2700 2.301184e+06
  348.2800 2.301345e+06
  348.2900 2.301505e+06
  348.3000 2.301665e+06
  348.3100 2.301826e+06
  348.3200 2.301986e+06
  348.3300 2.302146e+06
  348.3400 2.302306e+06
  348.3500 2.302467e+06
  348.3600 2.302627e+06
  348.3700 2.302787e+06
  348.3800 2.302947e+06
  348.3900 2.303107e+06
  348.4000 2.303268e+06
  348.4100 2.303428e+06
  348.4200 2.303588e+06
  348.4300 2.303748e+06
  348.4400 2.303908e+06
  348.4500 2.304068e+06
  348.4600 2.304228e+06
  348.4700 2.304388e+06
  348.4800 2.304548e+06
  348.4900 2.304708e+06
  348.5000 2.304868e+06
  348.5100 2.305028e+06
  348.5200 2.305188e+06
  348.5300 2.305348e+06
  348.5400 2.305508e+06
  348.5500 2.305668e+06
  348.5600 2.305828e+06
  348.5700 2.305988e+06
  348.5800 2.306147e+06
  348.5900 2.306307e+06
  348.6000 2.306467e+06
  348.6100 2.306627e+06
  348.6200 2.306787e+06
  348.6300 2.306946e+06
  348.6400 2.307106e+06
  348.6500 2.307266e+06
  348.6600 2.307426e+06
  348.6700 2.307585e+06
  348.6800 2.307745e+06
  348.6900 2.307905e+06
  348.7000 2.308064e+06
  348.7100 2.308224e+06
  348.7200 2.308384e+06
  348.7300 2.308543e+06
  348.7400 2.308703e+06
  348.7500 2.308862e+06
  348.7600 2.309022e+06
  348.7700 2.309181e+06
  348.7800 2.309341e+06
  348.7900 2.309500e+06
  348.8000 2.309660e+06
  348.8100 2.309819e+06
  348.8200 2.309979e+06
  348.8300 2.310138e+06
  348.8400 2.310298e+06
  348.8500 2.310457e+06
  348.8600 2.310616e+06
  348.8700 2.310776e+06
  348.8800 2.310935e+06
  348.8900 2.311095e+06
  348.9000 2.311254e+06
  348.9100 2.311413e+06
  348.9200 2.311572e+06
  348.9300 2.311732e+06
  348.9400 2.311891e+06
  348.9500 2.312050e+06
  348.9600 2.312209e+06
  348.9700 2.312369e+06
  348.9800 2.312528e+06
  348.9900 2.312687e+06
  349.0000 2.312846e+06
  349.0100 2.313005e+06
  349.0200 2.313164e+06
  349.0300 2.313323e+06
  349.0400 2.313483e+06
  349.0500 2.313642e+06
  349.0600 2.313801e+06
  349.0700 2.313960e+06
  349.0800 2.314119e+06
  349.0900 2.314278e+06
  349.1000 2.314437e+06
  349.1100 2.314596e+06
  349.1200 2.314755e+06
  349.1300 2.314914e+06
  349.1400 2.315072e+06
  349.1500 2.315231e+06
  349.1600 2.315390e+06
  349.1700 2.315549e+06
  349.1800 2.315708e+06
  349.1900 2.315867e+06
  349.2000 2.316026e+06
  349.2100 2.316184e+06
  349.2200 2.316343e+06
  349.2300 2.316502e+06
  349.2400 2.316661e+06
  349.2500 2.316819e+06
  349.2600 2.316978e+06
  349.2700 2.317137e+06
  349.2800 2.317296e+06
  349.2900 2.317454e+06
  349.3000 2.317613e+06
  349.3100 2.317772e+06
  349.3200 2.317930e+06
  349.3300 2.318089e+06
  349.3400 2.318247e+06
  349.3500 2.318406e+06
  349.3600 2.318564e+06
  349.3700 2.318723e+06
  349.3800 2.318882e+06
  349.3900 2.319040e+06
  349.4000 2.319199e+06
  349.4100 2.319357e+06
  349.4200 2.319515e+06
  349.4300 2.319674e+06
  349.4400 2.319832e+06
  349.4500 2.319991e+06
  349.4600 2.320149e+06
  349.4700 2.320307e+06
  349.4800 2.320466e+06
  349.4900 2.320624e+06
  349.5000 2.320782e+06
  349.5100 2.320941e+06
  349.5200 2.321099e+06
  349.5300 2.321257e+06
  349.5400 2.321416e+06
  349.5500 2.321574e+06
  349.5600 2.321732e+06
  349.5700 2.321890e+06
  349.5800 2.322048e+06
  349.5900 2.322207e+06
  349.6000 2.322365e+06
  349.6100 2.322523e+06
  349.6200 2.322681e+06
  349.6300 2.322839e+06
  349.6400 2.322997e+06
  349.6500 2.323155e+06
  349.6600 2.323313e+06
  349.6700 2.323471e+06
  349.6800 2.323629e+06
  349.6900 2.323787e+06
  349.7000 2.323945e+06
  349.7100 2.324103e+06
  349.7200 2.324261e+06
  349.7300 2.324419e+06
  349.7400 2.324577e+06
  349.7500 2.324735e+06
  349.7600 2.324893e+06
  349.7700 2.325051e+06
  349.7800 2.325209e+06
  349.7900 2.325367e+06
  349.8000 2.325524e+06
  349.8100 2.325682e+06
  349.8200 2.325840e+06
  349.8300 2.325998e+06
  349.8400 2.326156e+06
  349.8500 2.326313e+06
  349.8600 2.326471e+06
  349.8700 2.326629e+06
  349.8800 2.326786e+06
  349.8900 2.326944e+06
  349.9000 2.327102e+06
  349.9100 2.327259e+06
  349.9200 2.327417e+06
  349.9300 2.327575e+06
  349.9400 2.327732e+06
  349.9500 2.327890e+06
  349.9600 2.328047e+06
  349.9700 2.328205e+06
  349.9800 2.328363e+06
  349.9900 2.328520e+06
  350.0000 2.328678e+06
  350.0100 2.328835e+06
  350.0200 2.328993e+06
  350.0300 2.329150e+06
  350.0400 2.329307e+06
  350.0500 2.329465e+06
  350.0600 2.329622e+06
  350.0700 2.329780e+06
  350.0800 2.329937e+06
  350.0900 2.330094e+06
  350.1000 2.330252e+06
  350.1100 2.330409e+06
  350.1200 2.330566e+06
  350.1300 2.330724e+06
  350.1400 2.330881e+06
  350.1500 2.331038e+06
  350.1600 2.331195e+06
  350.1700 2.331353e+06
  350.1800 2.331510e+06
  350.1900 2.331667e+06
  350.2000 2.331824e+06
  350.2100 2.331981e+06
  350.2200 2.332138e+06
  350.2300 2.332295e+06
  350.2400 2.332453e+06
  350.2500 2.332610e+06
  350.2600 2.332767e+06
  350.2700 2.332924e+06
  350.2800 2.333081e+06
  350.2900 2.333238e+06
  350.3000 2.333395e+06
  350.3100 2.333552e+06
  350.3200 2.333709e+06
  350.3300 2.333866e+06
  350.3400 2.334023e+06
  350.3500 2.334180e+06
  350.3600 2.334337e+06
  350.3700 2.334493e+06
  350.3800 2.334650e+06
  350.3900 2.334807e+06
  350.4000 2.334964e+06
  350.4100 2.335121e+06
  350.4200 2.335278e+06
  350.4300 2.335434e+06
  350.4400 2.335591e+06
  350.4500 2.335748e+06
  350.4600 2.335905e+06
  350.4700 2.336061e+06
  350.4800 2.336218e+06
  350.4900 2.336375e+06
  350.5000 2.336532e+06
  350.5100 2.336688e+06
  350.5200 2.336845e+06
  350.5300 2.337002e+06
  350.5400 2.337158e+06
  350.5500 2.337315e+06
  350.5600 2.337471e+06
  350.5700 2.337628e+06
  350.5800 2.337784e+06
  350.5900 2.337941e+06
  350.6000 2.338097e+06
  350.6100 2.338254e+06
  350.6200 2.338410e+06
  350.6300 2.338567e+06
  350.6400 2.338723e+06
  350.6500 2.338880e+06
  350.6600 2.339036e+06
  350.6700 2.339193e+06
  350.6800 2.339349e+06
  350.6900 2.339505e+06
  350.7000 2.339662e+06
  350.7100 2.339818e+06
  350.7200 2.339974e+06
  350.7300 2.340131e+06
  350.7400 2.340287e+06
  350.7500 2.340443e+06
  350.7600 2.340600e+06
  350.7700 2.340756e+06
  350.7800 2.340912e+06
  350.7900 2.341068e+06
  350.8000 2.341224e+06
  350.8100 2.341381e+06
  350.8200 2.341537e+06
  350.8300 2.341693e+06
  350.8400 2.341849e+06
  350.8500 2.342005e+06
  350.8600 2.342161e+06
  350.8700 2.342317e+06
  350.8800 2.342473e+06
  350.8900 2.342629e+06
  350.9000 2.342785e+06
  350.9100 2.342941e+06
  350.9200 2.343097e+06
  350.9300 2.343253e+06
  350.9400 2.343409e+06
  350.9500 2.343565e+06
  350.9600 2.343721e+06
  350.9700 2.343877e+06
  350.9800 2.344033e+06
  350.9900 2.344189e+06
  351.0000 2.344345e+06
  351.0100 2.344501e+06
  351.0200 2.344656e+06
  351.0300 2.344812e+06
  351.0400 2.344968e+06
  351.0500 2.345124e+06
  351.0600 2.345280e+06
  351.0700 2.345435e+06
  351.0800 2.345591e+06
  351.0900 2.345747e+06
  351.1000 2.345903e+06
  351.1100 2.346058e+06
  351.1200 2.346214e+06
  351.1300 2.346370e+06
  351.1400 2.346525e+06
  351.1500 2.346681e+06
  351.1600 2.346836e+06
  351.1700 2.346992e+06
  351.1800 2.347148e+06
  351.1900 2.347303e+06
  351.2000 2.347459e+06
  351.2100 2.347614e+06
  351.2200 2.347770e+06
  351.2300 2.347925e+06
  351.2400 2.348081e+06
  351.2500 2.348236e+06
  351.2600 2.348392e+06
  351.2700 2.348547e+06
  351.2800 2.348702e+06
  351.2900 2.348858e+06
  351.3000 2.349013e+06
  351.3100 2.349169e+06
  351.3200 2.349324e+06
  351.3300 2.349479e+06
  351.3400 2.349635e+06
  351.3500 2.349790e+06
  351.3600 2.349945e+06
  351.3700 2.350100e+06
  351.3800 2.350256e+06
  351.3900 2.350411e+06
  351.4000 2.350566e+06
  351.4100 2.350721e+06
  351.4200 2.350877e+06
  351.4300 2.351032e+06
  351.4400 2.351187e+06
  351.4500 2.351342e+06
  351.4600 2.351497e+06
  351.4700 2.351652e+06
  351.4800 2.351807e+06
  351.4900 2.351962e+06
  351.5000 2.352117e+06
  351.5100 2.352272e+06
  351.5200 2.352427e+06
  351.5300 2.352582e+06
  351.5400 2.352737e+06
  351.5500 2.352892e+06
  351.5600 2.353047e+06
  351.5700 2.353202e+06
  351.5800 2.353357e+06
  351.5900 2.353512e+06
  351.6000 2.353667e+06
  351.6100 2.353822e+06
  351.6200 2.353977e+06
  351.6300 2.354132e+06
  351.6400 2.354287e+06
  351.6500 2.354441e+06
  351.6600 2.354596e+06
  351.6700 2.354751e+06
  351.6800 2.354906e+06
  351.6900 2.355060e+06
  351.7000 2.355215e+06
  351.7100 2.355370e+06
  351.7200 2.355525e+06
  351.7300 2.355679e+06
  351.7400 2.355834e+06
  351.7500 2.355989e+06
  351.7600 2.356143e+06
  351.7700 2.356298e+06
  351.7800 2.356452e+06
  351.7900 2.356607e+06
  351.8000 2.356762e+06
  351.8100 2.356916e+06
  351.8200 2.357071e+06
  351.8300 2.357225e+06
  351.8400 2.357380e+06
  351.8500 2.357534e+06
  351.8600 2.357689e+06
  351.8700 2.357843e+06
  351.8800 2.357998e+06
  351.8900 2.358152e+06
  351.9000 2.358307e+06
  351.9100 2.358461e+06
  351.9200 2.358615e+06
  351.9300 2.358770e+06
  351.9400 2.358924e+06
  351.9500 2.359078e+06
  351.9600 2.359233e+06
  351.9700 2.359387e+06
  351.9800 2.359541e+06
  351.9900 2.359696e+06
  352.0000 2.359850e+06
  352.0100 2.360004e+06
  352.0200 2.360158e+06
  352.0300 2.360312e+06
  352.0400 2.360467e+06
  352.0500 2.360621e+06
  352.0600 2.360775e+06
  352.0700 2.360929e+06
  352.0800 2.361083e+06
  352.0900 2.361237e+06
  352.1000 2.361391e+06
  352.1100 2.361545e+06
  352.1200 2.361700e+06
  352.1300 2.361854e+06
  352.1400 2.362008e+06
  352.1500 2.362162e+06
  352.1600 2.362316e+06
  352.1700 2.362470e+06
  352.1800 2.362624e+06
  352.1900 2.362778e+06
  352.2000 2.362931e+06
  352.2100 2.363085e+06
  352.2200 2.363239e+06
  352.2300 2.363393e+06
  352.2400 2.363547e+06
  352.2500 2.363701e+06
  352.2600 2.363855e+06
  352.2700 2.364009e+06
  352.2800 2.364162e+06
  352.2900 2.364316e+06
  352.3000 2.364470e+06
  352.3100 2.364624e+06
  352.3200 2.364777e+06
  352.3300 2.364931e+06
  352.3400 2.365085e+06
  352.3500 2.365239e+06
  352.3600 2.365392e+06
  352.3700 2.365546e+06
  352.3800 2.365700e+06
  352.3900 2.365853e+06
  352.4000 2.366007e+06
  352.4100 2.366160e+06
  352.4200 2.366314e+06
  352.4300 2.366468e+06
  352.4400 2.366621e+06
  352.4500 2.366775e+06
  352.4600 2.366928e+06
  352.4700 2.367082e+06
  352.4800 2.367235e+06
  352.4900 2.367389e+06
  352.5000 2.367542e+06
  352.5100 2.367696e+06
  352.5200 2.367849e+06
  352.5300 2.368002e+06
  352.5400 2.368156e+06
  352.5500 2.368309e+06
  352.5600 2.368462e+06
  352.5700 2.368616e+06
  352.5800 2.368769e+06
  352.5900 2.368922e+06
  352.6000 2.369076e+06
  352.6100 2.369229e+06
  352.6200 2.369382e+06
  352.6300 2.369536e+06
  352.6400 2.369689e+06
  352.6500 2.369842e+06
  352.6600 2.369995e+06
  352.6700 2.370148e+06
  352.6800 2.370302e+06
  352.6900 2.370455e+06
  352.7000 2.370608e+06
  352.7100 2.370761e+06
  352.7200 2.370914e+06
  352.7300 2.371067e+06
  352.7400 2.371220e+06
  352.7500 2.371373e+06
  352.7600 2.371526e+06
  352.7700 2.371679e+06
  352.7800 2.371832e+06
  352.7900 2.371985e+06
  352.8000 2.372138e+06
  352.8100 2.372291e+06
  352.8200 2.372444e+06
  352.8300 2.372597e+06
  352.8400 2.372750e+06
  352.8500 2.372903e+06
  352.8600 2.373056e+06
  352.8700 2.373209e+06
  352.8800 2.373362e+06
  352.8900 2.373514e+06
  352.9000 2.373667e+06
  352.9100 2.373820e+06
  352.9200 2.373973e+06
  352.9300 2.374126e+06
  352.9400 2.374278e+06
  352.9500 2.374431e+06
  352.9600 2.374584e+06
  352.9700 2.374737e+06
  352.9800 2.374889e+06
  352.9900 2.375042e+06
  353.0000 2.375195e+06
  353.0100 2.375347e+06
  353.0200 2.375500e+06
  353.0300 2.375653e+06
  353.0400 2.375805e+06
  353.0500 2.375958e+06
  353.0600 2.376110e+06
  353.0700 2.376263e+06
  353.0800 2.376415e+06
  353.0900 2.376568e+06
  353.1000 2.376720e+06
  353.1100 2.376873e+06
  353.1200 2.377025e+06
  353.1300 2.377178e+06
  353.1400 2.377330e+06
  353.1500 2.377483e+06
  353.1600 2.377635e+06
  353.1700 2.377787e+06
  353.1800 2.377940e+06
  353.1900 2.378092e+06
  353.2000 2.378245e+06
  353.2100 2.378397e+06
  353.2200 2.378549e+06
  353.2300 2.378701e+06
  353.2400 2.378854e+06
  353.2500 2.379006e+06
  353.2600 2.379158e+06
  353.2700 2.379311e+06
  353.2800 2.379463e+06
  353.2900 2.379615e+06
  353.3000 2.379767e+06
  353.3100 2.379919e+06
  353.3200 2.380071e+06
  353.3300 2.380224e+06
  353.3400 2.380376e+06
  353.3500 2.380528e+06
  353.3600 2.380680e+06
  353.3700 2.380832e+06
  353.3800 2.380984e+06
  353.3900 2.381136e+06
  353.4000 2.381288e+06
  353.4100 2.381440e+06
  353.4200 2.381592e+06
  353.4300 2.381744e+06
  353.4400 2.381896e+06
  353.4500 2.382048e+06
  353.4600 2.382200e+06
  353.4700 2.382352e+06
  353.4800 2.382504e+06
  353.4900 2.382656e+06
  353.5000 2.382808e+06
  353.5100 2.382959e+06
  353.5200 2.383111e+06
  353.5300 2.383263e+06
  353.5400 2.383415e+06
  353.5500 2.383567e+06
  353.5600 2.383719e+06
  353.5700 2.383870e+06
  353.5800 2.384022e+06
  353.5900 2.384174e+06
  353.6000 2.384326e+06
  353.6100 2.384477e+06
  353.6200 2.384629e+06
  353.6300 2.384781e+06
  353.6400 2.384932e+06
  353.6500 2.385084e+06
  353.6600 2.385235e+06
  353.6700 2.385387e+06
  353.6800 2.385539e+06
  353.6900 2.385690e+06
  353.7000 2.385842e+06
  353.7100 2.385993e+06
  353.7200 2.386145e+06
  353.7300 2.386296e+06
  353.7400 2.386448e+06
  353.7500 2.386599e+06
  353.7600 2.386751e+06
  353.7700 2.386902e+06
  353.7800 2.387054e+06
  353.7900 2.387205e+06
  353.8000 2.387357e+06
  353.8100 2.387508e+06
  353.8200 2.387659e+06
  353.8300 2.387811e+06
  353.8400 2.387962e+06
  353.8500 2.388113e+06
  353.8600 2.388265e+06
  353.8700 2.388416e+06
  353.8800 2.388567e+06
  353.8900 2.388719e+06
  353.9000 2.388870e+06
  353.9100 2.389021e+06
  353.9200 2.389172e+06
  353.9300 2.389323e+06
  353.9400 2.389475e+06
  353.9500 2.389626e+06
  353.9600 2.389777e+06
  353.9700 2.389928e+06
  353.9800 2.390079e+06
  353.9900 2.390230e+06
  354.0000 2.390381e+06
  354.0100 2.390532e+06
  354.0200 2.390684e+06
  354.0300 2.390835e+06
  354.0400 2.390986e+06
  354.0500 2.391137e+06
  354.0600 2.391288e+06
  354.0700 2.391439e+06
  354.0800 2.391590e+06
  354.0900 2.391740e+06
  354.1000 2.391891e+06
  354.1100 2.392042e+06
  354.1200 2.392193e+06
  354.1300 2.392344e+06
  354.1400 2.392495e+06
  354.1500 2.392646e+06
  354.1600 2.392797e+06
  354.1700 2.392948e+06
  354.1800 2.393098e+06
  354.1900 2.393249e+06
  354.2000 2.393400e+06
  354.2100 2.393551e+06
  354.2200 2.393701e+06
  354.2300 2.393852e+06
  354.2400 2.394003e+06
  354.2500 2.394154e+06
  354.2600 2.394304e+06
  354.2700 2.394455e+06
  354.2800 2.394606e+06
  354.2900 2.394756e+06
  354.3000 2.394907e+06
  354.3100 2.395057e+06
  354.3200 2.395208e+06
  354.3300 2.395359e+06
  354.3400 2.395509e+06
  354.3500 2.395660e+06
  354.3600 2.395810e+06
  354.3700 2.395961e+06
  354.3800 2.396111e+06
  354.3900 2.396262e+06
  354.4000 2.396412e+06
  354.4100 2.396563e+06
  354.4200 2.396713e+06
  354.4300 2.396864e+06
  354.4400 2.397014e+06
  354.4500 2.397164e+06
  354.4600 2.397315e+06
  354.4700 2.397465e+06
  354.4800 2.397615e+06
  354.4900 2.397766e+06
  354.5000 2.397916e+06
  354.5100 2.398066e+06
  354.5200 2.398217e+06
  354.5300 2.398367e+06
  354.5400 2.398517e+06
  354.5500 2.398667e+06
  354.5600 2.398818e+06
  354.5700 2.398968e+06
  354.5800 2.399118e+06
  354.5900 2.399268e+06
  354.6000 2.399418e+06
  354.6100 2.399569e+06
  354.6200 2.399719e+06
  354.6300 2.399869e+06
  354.6400 2.400019e+06
  354.6500 2.400169e+06
  354.6600 2.400319e+06
  354.6700 2.400469e+06
  354.6800 2.400619e+06
  354.6900 2.400769e+06
  354.7000 2.400919e+06
  354.7100 2.401069e+06
  354.7200 2.401219e+06
  354.7300 2.401369e+06
  354.7400 2.401519e+06
  354.7500 2.401669e+06
  354.7600 2.401819e+06
  354.7700 2.401969e+06
  354.7800 2.402119e+06
  354.7900 2.402268e+06
  354.8000 2.402418e+06
  354.8100 2.402568e+06
  354.8200 2.402718e+06
  354.8300 2.402868e+06
  354.8400 2.403018e+06
  354.8500 2.403167e+06
  354.8600 2.403317e+06
  354.8700 2.403467e+06
  354.8800 2.403617e+06
  354.8900 2.403766e+06
  354.9000 2.403916e+06
  354.9100 2.404066e+06
  354.9200 2.404215e+06
  354.9300 2.404365e+06
  354.9400 2.404515e+06
  354.9500 2.404664e+06
  354.9600 2.404814e+06
  354.9700 2.404963e+06
  354.9800 2.405113e+06
  354.9900 2.405263e+06
  355.0000 2.405412e+06
  355.0100 2.405562e+06
  355.0200 2.405711e+06
  355.0300 2.405861e+06
  355.0400 2.406010e+06
  355.0500 2.406160e+06
  355.0600 2.406309e+06
  355.0700 2.406458e+06
  355.0800 2.406608e+06
  355.0900 2.406757e+06
  355.1000 2.406907e+06
  355.1100 2.407056e+06
  355.1200 2.407205e+06
  355.1300 2.407355e+06
  355.1400 2.407504e+06
  355.1500 2.407653e+06
  355.1600 2.407803e+06
  355.1700 2.407952e+06
  355.1800 2.408101e+06
  355.1900 2.408250e+06
  355.2000 2.408400e+06
  355.2100 2.408549e+06
  355.2200 2.408698e+06
  355.2300 2.408847e+06
  355.2400 2.408996e+06
  355.2500 2.409146e+06
  355.2600 2.409295e+06
  355.2700 2.409444e+06
  355.2800 2.409593e+06
  355.2900 2.409742e+06
  355.3000 2.409891e+06
  355.3100 2.410040e+06
  355.3200 2.410189e+06
  355.3300 2.410338e+06
  355.3400 2.410487e+06
  355.3500 2.410636e+06
  355.3600 2.410785e+06
  355.3700 2.410934e+06
  355.3800 2.411083e+06
  355.3900 2.411232e+06
  355.4000 2.411381e+06
  355.4100 2.411530e+06
  355.4200 2.411679e+06
  355.4300 2.411828e+06
  355.4400 2.411977e+06
  355.4500 2.412126e+06
  355.4600 2.412274e+06
  355.4700 2.412423e+06
  355.4800 2.412572e+06
  355.4900 2.412721e+06
  355.5000 2.412870e+06
  355.5100 2.413018e+06
  355.5200 2.413167e+06
  355.5300 2.413316e+06
  355.5400 2.413465e+06
  355.5500 2.413613e+06
  355.5600 2.413762e+06
  355.5700 2.413911e+06
  355.5800 2.414059e+06
  355.5900 2.414208e+06
  355.6000 2.414357e+06
  355.6100 2.414505e+06
  355.6200 2.414654e+06
  355.6300 2.414802e+06
  355.6400 2.414951e+06
  355.6500 2.415099e+06
  355.6600 2.415248e+06
  355.6700 2.415396e+06
  355.6800 2.415545e+06
  355.6900 2.415693e+06
  355.7000 2.415842e+06
  355.7100 2.415990e+06
  355.7200 2.416139e+06
  355.7300 2.416287e+06
  355.7400 2.416436e+06
  355.7500 2.416584e+06
  355.7600 2.416732e+06
  355.7700 2.416881e+06
  355.7800 2.417029e+06
  355.7900 2.417177e+06
  355.8000 2.417326e+06
  355.8100 2.417474e+06
  355.8200 2.417622e+06
  355.8300 2.417771e+06
  355.8400 2.417919e+06
  355.8500 2.418067e+06
  355.8600 2.418215e+06
  355.8700 2.418364e+06
  355.8800 2.418512e+06
  355.8900 2.418660e+06
  355.9000 2.418808e+06
  355.9100 2.418956e+06
  355.9200 2.419104e+06
  355.9300 2.419252e+06
  355.9400 2.419401e+06
  355.9500 2.419549e+06
  355.9600 2.419697e+06
  355.9700 2.419845e+06
  355.9800 2.419993e+06
  355.9900 2.420141e+06
  356.0000 2.420289e+06
  356.0100 2.420437e+06
  356.0200 2.420585e+06
  356.0300 2.420733e+06
  356.0400 2.420881e+06
  356.0500 2.421029e+06
  356.0600 2.421177e+06
  356.0700 2.421325e+06
  356.0800 2.421472e+06
  356.0900 2.421620e+06
  356.1000 2.421768e+06
  356.1100 2.421916e+06
  356.1200 2.422064e+06
  356.1300 2.422212e+06
  356.1400 2.422359e+06
  356.1500 2.422507e+06
  356.1600 2.422655e+06
  356.1700 2.422803e+06
  356.1800 2.422950e+06
  356.1900 2.423098e+06
  356.2000 2.423246e+06
  356.2100 2.423394e+06
  356.2200 2.423541e+06
  356.2300 2.423689e+06
  356.2400 2.423837e+06
  356.2500 2.423984e+06
  356.2600 2.424132e+06
  356.2700 2.424279e+06
  356.2800 2.424427e+06
  356.2900 2.424575e+06
  356.3000 2.424722e+06
  356.3100 2.424870e+06
  356.3200 2.425017e+06
  356.3300 2.425165e+06
  356.3400 2.425312e+06
  356.3500 2.425460e+06
  356.3600 2.425607e+06
  356.3700 2.425755e+06
  356.3800 2.425902e+06
  356.3900 2.426050e+06
  356.4000 2.426197e+06
  356.4100 2.426344e+06
  356.4200 2.426492e+06
  356.4300 2.426639e+06
  356.4400 2.426786e+06
  356.4500 2.426934e+06
  356.4600 2.427081e+06
  356.4700 2.427228e+06
  356.4800 2.427376e+06
  356.4900 2.427523e+06
  356.5000 2.427670e+06
  356.5100 2.427817e+06
  356.5200 2.427965e+06
  356.5300 2.428112e+06
  356.5400 2.428259e+06
  356.5500 2.428406e+06
  356.5600 2.428553e+06
  356.5700 2.428701e+06
  356.5800 2.428848e+06
  356.5900 2.428995e+06
  356.6000 2.429142e+06
  356.6100 2.429289e+06
  356.6200 2.429436e+06
  356.6300 2.429583e+06
  356.6400 2.429730e+06
  356.6500 2.429877e+06
  356.6600 2.430024e+06
  356.6700 2.430171e+06
  356.6800 2.430318e+06
  356.6900 2.430465e+06
  356.7000 2.430612e+06
  356.7100 2.430759e+06
  356.7200 2.430906e+06
  356.7300 2.431053e+06
  356.7400 2.431200e+06
  356.7500 2.431347e+06
  356.7600 2.431494e+06
  356.7700 2.431640e+06
  356.7800 2.431787e+06
  356.7900 2.431934e+06
  356.8000 2.432081e+06
  356.8100 2.432228e+06
  356.8200 2.432374e+06
  356.8300 2.432521e+06
  356.8400 2.432668e+06
  356.8500 2.432815e+06
  356.8600 2.432961e+06
  356.8700 2.433108e+06
  356.8800 2.433255e+06
  356.8900 2.433401e+06
  356.9000 2.433548e+06
  356.9100 2.433695e+06
  356.9200 2.433841e+06
  356.9300 2.433988e+06
  356.9400 2.434134e+06
  356.9500 2.434281e+06
  356.9600 2.434428e+06
  356.9700 2.434574e+06
  356.9800 2.434721e+06
  356.9900 2.434867e+06
  357.0000 2.435014e+06
  357.0100 2.435160e+06
  357.0200 2.435307e+06
  357.0300 2.435453e+06
  357.0400 2.435600e+06
  357.0500 2.435746e+06
  357.0600 2.435892e+06
  357.0700 2.436039e+06
  357.0800 2.436185e+06
  357.0900 2.436332e+06
