# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
425.2 1.8063307379420637e-06
426.2 1.805059691418029e-06
427.2 1.8037871949086829e-06
428.2 1.8025206418673854e-06
429.2 1.8012599907507909e-06
430.2 1.8000052004018243e-06
431.2 1.7987488981185443e-06
432.2 1.7974984093580938e-06
433.2 1.796253693860618e-06
434.2 1.7950147117371523e-06
435.2 1.7937741589277335e-06
436.2 1.7925392941183585e-06
437.2 1.7913100782788335e-06
438.2 1.7900792579320192e-06
439.2 1.7888612407898198e-06
440.2 1.7876415755501896e-06
441.2 1.7864202734195938e-06
442.2 1.7852116445839652e-06
443.2 1.7840013364407957e-06
444.2 1.7827964776814314e-06
445.2 1.7815899302220341e-06
446.2 1.7803958763119248e-06
447.2 1.779200092931884e-06
448.2 1.7780025916580156e-06
449.2 1.7768174602178993e-06
450.2 1.7756305711947236e-06
451.2 1.774448943204452e-06
452.2 1.7732725413441684e-06
453.2 1.772101331019014e-06
454.2 1.7709283172898015e-06
455.2 1.7697604573994694e-06
456.2 1.7685907873228316e-06
457.2 1.7674331488886405e-06
458.2 1.7662736635537402e-06
459.2 1.7651192282420752e-06
460.2 1.7639698100330247e-06
461.2 1.7628185212898132e-06
462.2 1.7616722143239408e-06
463.2 1.7605308568700113e-06
464.2 1.7593944169406569e-06
465.2 1.75825606676428e-06
466.2 1.7571293815967542e-06
467.2 1.7560007526012354e-06
468.2 1.7548701922328358e-06
469.2 1.7537511890841946e-06
470.2 1.752630221834157e-06
471.2 1.7515140125096293e-06
472.2 1.7503958355694211e-06
473.2 1.749289065815717e-06
474.2 1.7481802969323926e-06
475.2 1.747076194584772e-06
476.2 1.7459767293742692e-06
477.2 1.744875246987839e-06
478.2 1.7437783713867973e-06
479.2 1.7426860737306682e-06
480.2 1.7415983254192126e-06
481.2 1.7405150980899327e-06
482.2 1.739429807151953e-06
483.2 1.738349008312227e-06
484.2 1.7372726737386705e-06
485.2 1.7361942599037245e-06
486.2 1.735120282160242e-06
487.2 1.7340507131923903e-06
488.2 1.7329855259081426e-06
489.2 1.7319246934369949e-06
490.2 1.7308617396646822e-06
491.2 1.7298031138800417e-06
492.2 1.7287487897036279e-06
493.2 1.7276987409699407e-06
494.2 1.7266465444634776e-06
495.2 1.7256049818822693e-06
496.2 1.7245548745038332e-06
497.2 1.7235153498718379e-06
498.2 1.7224799983616088e-06
499.2 1.7214424617076436e-06
500.2 1.7204090735408998e-06
501.2 1.7193798090300484e-06
502.2 1.718348348187553e-06
503.2 1.717327269794299e-06
504.2 1.7163039713098371e-06
505.2 1.7152847238882596e-06
506.2 1.714263257912888e-06
507.2 1.7132520530943074e-06
508.2 1.7122386068016292e-06
509.2 1.7112291410521272e-06
510.2 1.7102236324400206e-06
511.2 1.7092158732223794e-06
512.2 1.708218221472931e-06
513.2 1.7072182972697138e-06
514.2 1.7062222623088269e-06
515.2 1.7052239574394549e-06
516.2 1.7042356450856043e-06
517.2 1.7032450417378134e-06
518.2 1.702258261637216e-06
519.2 1.70127528269263e-06
520.2 1.7002900054610694e-06
521.2 1.6993145748934316e-06
522.2 1.6983368259312358e-06
523.2 1.6973628145415254e-06
524.2 1.6963925193341488e-06
525.2 1.695419899419311e-06
526.2 1.6944509762734388e-06
527.2 1.6934857288602895e-06
528.2 1.692524136302927e-06
529.2 1.6915661778822132e-06
530.2 1.6906058701406164e-06
531.2 1.689655129684895e-06
532.2 1.6887020216119953e-06
533.2 1.687746559243095e-06
534.2 1.6868005922907262e-06
535.2 1.6858522531543728e-06
536.2 1.684907451277013e-06
537.2 1.6839661669047817e-06
538.2 1.683028380430626e-06
